209,"3,6055512755","7,7459666924"
210,"4,6904157598","8,8881944173"
211,"4,8989794856",8
212,"3,4641016151","8,4261497732"
213,"5,3851648071","8,94427191"
214,"5,3851648071","7,7459666924"
215,"5,3851648071","7,9372539332"
216,5,"9,2736184955"
217,5,"8,4852813742"
218,"2,4494897428","7,874007874"
219,2,"10,0995049384"
220,"3,3166247904","7,874007874"
221,"4,2426406871","8,1853527719"
222,"5,4772255751","8,94427191"
223,"4,1231056256","7,6157731059"
224,4,"7,9372539332"
225,"4,582575695","9,7467943448"
226,"3,1622776602","8,602325267"
227,4,"7,874007874"
228,"3,4641016151","8,1240384046"
229,"3,3166247904","7,4833147735"
230,"3,6055512755","7,7459666924"
231,"3,1622776602",8
232,"4,582575695","7,9372539332"
233,"4,7958315233","8,8881944173"
234,"3,7416573868","8,1853527719"
235,"2,4494897428","8,3666002653"
236,"4,8989794856",8
237,"2,8284271247","8,2462112512"
238,"4,582575695","7,9372539332"
239,"4,7958315233","8,1853527719"
240,"4,7958315233","8,1240384046"
241,"3,6055512755","9,5916630466"
242,"3,4641016151","11,0453610172"
243,"4,2426406871","7,7459666924"
244,"4,472135955","8,6602540378"
245,"3,8729833462","7,5498344353"
246,"4,1231056256","8,1240384046"
247,"3,4641016151","8,1853527719"
248,"4,1231056256","8,0622577483"
249,"3,6055512755","9,1104335791"
250,"1,7320508076",8
251,0,8
0,"0,0","8,0"
